name,price,image_url,units,category
Prawns DVC - Medium,715,https://www.bigbasket.com/media/uploads/p/l/40003143_6-cambay-tiger-prawns-dvc-medium.jpg,600 g,"Eggs, Meat & Fish"
Angoori Petha,400,https://www.bigbasket.com/media/uploads/p/l/40193684_1-rafael-angoori-petha.jpg,1 Kg,Snacks & Branded Foods
Kesar Angoori Petha,300,https://www.bigbasket.com/media/uploads/p/l/40193687_1-rafael-kesar-angoori-petha.jpg,500 g,Snacks & Branded Foods
"Chettinad Soyabean Tempeh Cubes - Rich In Protein, Non-GMO, Makes Curries & Rolls",165,https://www.bigbasket.com/media/uploads/p/l/40247745_2-hello-tempayy-roasted-chettinad-soyabeantempeh-cubes-rich-in-fibre-iron-gluten-free.jpg,200 g,"Bakery, Cakes & Dairy"
Centre Filled-Choco Kiss Cookies,150,https://www.bigbasket.com/media/uploads/p/l/1212947_2-unibic-cookies-choco-kiss.jpg,3x75 g,Snacks & Branded Foods
Centre Filled-Choco Kiss Cookies,300,https://www.bigbasket.com/media/uploads/p/l/1212948_2-unibic-cookies-choco-kiss.jpg,6x75 g,Snacks & Branded Foods
Centre Filled-Choco Kiss Cookies,50,https://www.bigbasket.com/media/uploads/p/l/267157_5-unibic-cookies-choco-kiss.jpg,75 g,Snacks & Branded Foods
Cafe Select - Cookie N Cake,84,https://www.bigbasket.com/media/uploads/p/l/40203882_1-winkies-cafe-select-cookie-n-cake.jpg,120 g,"Bakery, Cakes & Dairy"
Vita Punch Mixed Fruit Drink - With Vitamin C To Help Boost Immunity,150,https://www.bigbasket.com/media/uploads/p/l/40197939_5-minute-maid-vita-punch-mixed-fruit-juice-with-vitamin-c.jpg,1 L,Beverages
Angoori Petha,290,https://www.bigbasket.com/media/uploads/p/l/40193685_1-rafael-angoori-petha.jpg,500 g,Snacks & Branded Foods
White Choco Cashew Nutty Cookies,105,https://www.bigbasket.com/media/uploads/p/l/40197885_3-open-secret-nutty-cookies-white-choco-cashew-no-added-maida-40-50-nuts-box-of-6-cookies.jpg,75 g,Snacks & Branded Foods
Peanut Butter Nutty Cookies,105,https://www.bigbasket.com/media/uploads/p/l/40197886_3-open-secret-nutty-cookies-peanut-butter-no-added-maida-40-50-nuts-box-of-6-cookies.jpg,75 g,Snacks & Branded Foods
Instant Drink Mix - Mango,140,https://www.bigbasket.com/media/uploads/p/l/297561_15-tang-instant-drink-mix-mango.jpg,500 g,Beverages
"Muesli Wholegrain Breakfast - Rich In Fibre & Protein, Zero Sugar Added, Coffeeluv",350,https://www.bigbasket.com/media/uploads/p/l/40226997_1-asap-muesli-wholegrain-breakfast-rich-in-fibre-protein-zero-sugar-added-coffeeluv.jpg,420 g,Snacks & Branded Foods
"Millet Milk Mix Combo - Chocolate Swirl & Berry Blast, High Protein, No Maida, No Refined Sugar",198,https://www.bigbasket.com/media/uploads/p/l/40265585_1-slurrp-farm-magic-milk-mix-chocolate-swirl-berry-blast-flavour-high-protein-no-refined-sugar.jpg,40 g,Beverages
"For Moms - Soothing Body Butter, Jasmine",195,https://www.bigbasket.com/media/uploads/p/l/40093676_5-himalaya-for-moms-soothing-body-butter-jasmine.jpg,100 ml,Baby Care
Baby Care Collection - with Organic Cotton Bib,125,https://www.bigbasket.com/media/uploads/p/l/40092184_2-johnsons-baby-baby-care-collection-with-organic-cotton-bib.jpg,3 pcs,Baby Care
"Snappers - Potato Crackers, Indi Spice, Crispy Snack",150,https://www.bigbasket.com/media/uploads/p/l/40237669_1-unibic-foods-snappers-potato-crackers-indi-spice-crispy-snack.jpg,300 g,Snacks & Branded Foods
Fish Pickle,90,https://www.bigbasket.com/media/uploads/p/l/40173100_3-eastern-fish-pickle.jpg,150 g,Snacks & Branded Foods
"Chocolatey Sandwich Biscuit - Crunchy, Vanilla Flavour, Mega Family Pack",290,https://www.bigbasket.com/media/uploads/p/l/40260443_1-cadbury-oreo-chocolatey-sandwich-biscuit-crunchy-vanilla-flavour-mega-family-pack.jpg,972 g,Snacks & Branded Foods
"Baby Skin Cream - REG, BT",145,https://www.bigbasket.com/media/uploads/p/l/40186796_1-softsens-baby-skin-cream-reg-bt.jpg,100 ml,Baby Care
"Baby Finger Tooth Brush - With Ultra Soft Bristles, For Cleaning & Massaging Gums, 0+ Months",378,https://www.bigbasket.com/media/uploads/p/l/40248745_1-littloo-baby-finger-tooth-brush-with-ultra-soft-bristles-for-cleaning-massaging-gums-0-months.jpg,2 pcs,Baby Care
"Nutrify Honey Roasted Oats With Peanut Butter, Almonds & Cranberries - Premium Granola",149,https://www.bigbasket.com/media/uploads/p/l/40252246_1-sundrop-nutrify-honey-roasted-oats-with-peanut-butter-almonds-cranberries-premium-granola.jpg,250 g,Snacks & Branded Foods
"Nutrify Honey Roasted Oats With Peanut Butter, Almonds & Cranberries - Premium Granola",20,https://www.bigbasket.com/media/uploads/p/l/40252247_1-sundrop-nutrify-honey-roasted-oats-with-peanut-butter-almonds-cranberries-premium-granola.jpg,40 g,Snacks & Branded Foods
Spicy Paprika Croutons Bites,99,https://www.bigbasket.com/media/uploads/p/l/40212148_1-fresho-signature-spicy-paprika-croutons.jpg,100 g,"Bakery, Cakes & Dairy"
Garlic & Herb Croutons Bites,99,https://www.bigbasket.com/media/uploads/p/l/40212149_1-fresho-signature-garlic-herb-croutons.jpg,100 g,"Bakery, Cakes & Dairy"
"Instant Multigrain Rava Dosa Ready Mix - Millets & More, Kodo ,Little Millet & Jowar",109,https://www.bigbasket.com/media/uploads/p/l/40221711_1-manna-instant-multigrain-rava-dosa-ready-mix-millets-more-kodo-little-millet-jowar.jpg,180 g,Snacks & Branded Foods
Instant Multigrain Millet Dosa Ready Mix,109,https://www.bigbasket.com/media/uploads/p/l/40222020_1-manna-instant-multigrain-millet-dosa-ready-mix.jpg,180 g,Snacks & Branded Foods
"Fruit Fills - Apple Flavour, Made With Healthy, Nutritious Ingredients, Soft",295,https://www.bigbasket.com/media/uploads/p/l/40229625_1-timios-fruit-fills-apple-flavour-made-with-healthy-nutritious-ingredients-soft.jpg,8 pcs,Snacks & Branded Foods
Peri Peri Crackers - 100% Wholewheat,119,https://www.bigbasket.com/media/uploads/p/l/40192817_3-the-bakers-dozen-peri-peri-crackers-100-wholewheat.jpg,100 g,"Bakery, Cakes & Dairy"
"Cookies - Orange Splash, Super Saver Pack",160,https://www.bigbasket.com/media/uploads/p/l/40237666_1-unibic-foods-cookies-orange-splash-super-saver-pack.jpg,500 g,Snacks & Branded Foods
Baby Soothing Oil,195,https://www.bigbasket.com/media/uploads/p/l/40203657_1-pigeon-baby-soothing-oil.jpg,200 ml,Baby Care
"Nilgiris Green Tea - Yoshin Lemon, Helps To Feel Relaxed",425,https://www.bigbasket.com/media/uploads/p/l/40187585_1-teamonk-nilgiris-green-tea-yoshin-lemon.jpg,50 g,Beverages
"Nilgiris Green Tea - Kozan Spearmint, Helps To Feel Relaxed & Refreshed",750,https://www.bigbasket.com/media/uploads/p/l/40187593_1-teamonk-nilgiris-green-tea-kozan-spearmint.jpg,2 g,Beverages
Golden Milk Powder With Curcumin - Organic Turmeric Moringa Latte Mix Superfood,399,https://www.bigbasket.com/media/uploads/p/l/40196330_3-vahdam-golden-milk-powder-with-curcumin-organic-turmeric-moringa-latte-mix-superfood.jpg,100 g,Beverages
"Choco Spread Calcium, Hazelnut Spread, Uses Premium Chocolate",299,https://www.bigbasket.com/media/uploads/p/l/40200030_2-nutralite-choco-spread-calcium-hazelnut-spread-uses-premium-chocolate.jpg,275 g,Snacks & Branded Foods
"Choco Spread Crunchy Quinoa, Hazelnut Spread, Uses Premium Chocolate",299,https://www.bigbasket.com/media/uploads/p/l/40200032_3-nutralite-choco-spread-crunchy-quinoa-hazelnut-spread-uses-premium-chocolate.jpg,275 g,Snacks & Branded Foods
"Choco Spread Crunchy Quinoa, Hazelnut Spread, Uses Premium Chocolate",129,https://www.bigbasket.com/media/uploads/p/l/40200031_3-nutralite-choco-spread-crunchy-quinoa-hazelnut-spread-uses-premium-chocolate.jpg,100 g,Snacks & Branded Foods
"Cookies - Peanut Butter, Eggless",195,https://www.bigbasket.com/media/uploads/p/l/40075619_9-fresho-signature-cookies-peanut-butter-eggless.jpg,150 g,"Bakery, Cakes & Dairy"
Onion Sabudana Papad,50,https://www.bigbasket.com/media/uploads/p/l/40201305_1-dnv-onion-sabudana-papad.jpg,70 g,Snacks & Branded Foods
Green Chilly Sabudana Papad,50,https://www.bigbasket.com/media/uploads/p/l/40201303_1-dnv-green-chilly-sabudana-papad.jpg,70 g,Snacks & Branded Foods
Kasuri Methi Sabudana Papad,50,https://www.bigbasket.com/media/uploads/p/l/40201304_1-dnv-kasuri-methi-sabudana-papad.jpg,70 g,Snacks & Branded Foods
Mint Sabudana Papad,40,https://www.bigbasket.com/media/uploads/p/l/40212346_1-dnv-mint-sabudana-papad.jpg,70 g,Snacks & Branded Foods
Red Chilly Sabudana Papad,50,https://www.bigbasket.com/media/uploads/p/l/40212347_1-dnv-red-chilly-sabudana-papad.jpg,70 g,Snacks & Branded Foods
Masala French Fries - Chilli Garlic,135,https://www.bigbasket.com/media/uploads/p/l/40004569_3-sumeru-masala-french-fries-chilli-garlic.jpg,400 g,Snacks & Branded Foods
Masala French Fries - Chilli Garlic,245,https://www.bigbasket.com/media/uploads/p/l/40018017_3-sumeru-masala-french-fries-chilli-garlic.jpg,800 g,Snacks & Branded Foods
Instant Coffee - Speciale,550,https://www.bigbasket.com/media/uploads/p/l/40067597_7-continental-instant-coffee-speciale.jpg,200 g,Beverages
"Go Grains Multigrain Instant Drink Mix - For Growth & Immunity, Chocolate Flavour",129,https://www.bigbasket.com/media/uploads/p/l/40168102_4-manna-go-grains-health-nutrition-drink-mix-for-kids-chocolate.jpg,200 g,Beverages
"Natura Rice & Almond Drink, Vegan",349,https://www.bigbasket.com/media/uploads/p/l/40136749_2-borges-natura-rice-almond-drink-vegan.jpg,1 L,"Bakery, Cakes & Dairy"
"Vedic Suraksha Green Tea - With Herbs, Boosts Immunity",679,https://www.bigbasket.com/media/uploads/p/l/40226589_1-dabur-vedic-suraksha-green-tea-with-herbs-boosts-ilunity.jpg,150 g,Beverages
Baguette - Garlic Bread,179,https://www.bigbasket.com/media/uploads/p/l/40117362_3-unroll-baguette-garlic-bread.jpg,250 g,Snacks & Branded Foods
Fresho Mutton Lamb Steak - Tender & Juicy,778,https://www.bigbasket.com/media/uploads/p/l/40227634_1-fresho-fresho-mutton-lamb-steak-tender-juicy.jpg,500 g,"Eggs, Meat & Fish"
Mutton Lamb Steak - Tender & Juicy,429,https://www.bigbasket.com/media/uploads/p/l/40227635_1-fresho-mutton-lamb-steak-tender-juicy.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Lamb Steak - Tender & Juicy, 28 To 35 pcs",1458,https://www.bigbasket.com/media/uploads/p/l/40227636_1-fresho-mutton-lamb-steak-tender-juicy.jpg,1 kg,"Eggs, Meat & Fish"
Mini Cookies - Cardamom,79,https://www.bigbasket.com/media/uploads/p/l/40129898_3-fresho-signature-mini-cookies-cardamom.jpg,100 g,"Bakery, Cakes & Dairy"
Cake Rusk - Plain,129,https://www.bigbasket.com/media/uploads/p/l/40129900_4-fresho-signature-cake-rusk-plain.jpg,150 g,"Bakery, Cakes & Dairy"
Cake Rusk - Chocolate,129,https://www.bigbasket.com/media/uploads/p/l/40129901_3-fresho-signature-cake-rusk-chocolate.jpg,150 g,"Bakery, Cakes & Dairy"
"Yellow Banana Chips Snacks - Classic Salted Flavour, No Preservatives Added",500,https://www.bigbasket.com/media/uploads/p/l/40243798_1-515pm-yellow-banana-chips-snacks-classic-salted-flavour-no-preservatives-added.jpg,400 g,Snacks & Branded Foods
"Nutty Shake Mix Healthy Drink - Kesar Badam, Rich In Fibre",349,https://www.bigbasket.com/media/uploads/p/l/40219576_2-open-secret-health-nutrition-drink-kesar-badam-nutty-shake-mix-prebiotics-probiotics.jpg,225 g,Beverages
"Waffy Kulfi Flavoured Wafer Roll - Creamy, Crunchy",180,https://www.bigbasket.com/media/uploads/p/l/40185215_3-dukes-wafer-rolls-kulfi.jpg,250 g,Snacks & Branded Foods
"Mughlai Paneer - Ready To Eat Indian Dish, Just Heat & Relish",160,https://www.bigbasket.com/media/uploads/p/l/40001330_3-kitchens-of-india-ready-to-eat-mughlai-paneer.jpg,285 g,Snacks & Branded Foods
Pasta - Elbow Macaroni,135,https://www.bigbasket.com/media/uploads/p/l/30006848_3-blue-bird-pasta-elbow-macaroni.jpg,500 g,Snacks & Branded Foods
Gulab Jamun Mix,130,https://www.bigbasket.com/media/uploads/p/l/40139605_2-blue-bird-gulab-jamun-mix.jpg,200 g,Snacks & Branded Foods
"Corn Flakes - With Real Almonds & Honey, Fibre-rich Breakfast",200,https://www.bigbasket.com/media/uploads/p/l/40245061_3-zerobeli-corn-flakes-with-real-almonds-honey-fibre-rich-breakfast.jpg,300 g,Snacks & Branded Foods
"Corn Flakes - With Real Mango Puree, Fibre-Rich Breakfast",200,https://www.bigbasket.com/media/uploads/p/l/40245062_1-zerobeli-corn-flakes-with-real-mango-puree-fibre-rich-breakfast.jpg,300 g,Snacks & Branded Foods
Pasta - Penne,135,https://www.bigbasket.com/media/uploads/p/l/30006854_6-blue-bird-pasta-penne.jpg,500 g,Snacks & Branded Foods
"Durum Wheat Penne Rigate, N.69",180,https://www.bigbasket.com/media/uploads/p/l/40154356_3-san-vito-durum-wheat-penne-rigate-n69.jpg,500 g,Snacks & Branded Foods
Spaghetti Pasta - Durum Wheat,190,https://www.bigbasket.com/media/uploads/p/l/40139618_1-san-vito-spaghetti-pasta-durum-wheat.jpg,500 g,Snacks & Branded Foods
"Crispy Fish Finger - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",674,https://www.bigbasket.com/media/uploads/p/l/40250797_1-fresho-crispy-fish-finger-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,500 g,"Eggs, Meat & Fish"
"Crispy Fish Finger - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",362,https://www.bigbasket.com/media/uploads/p/l/40250798_1-fresho-crispy-fish-finger-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,250 g,"Eggs, Meat & Fish"
"Nilgiris Green Tea - Anicca Chamomile, Helps To Relax & Calm",425,https://www.bigbasket.com/media/uploads/p/l/40136526_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,2 g,Beverages
"Nilgiris Green Tea - Anicca Chamomile, Helps To Relax & Calm",400,https://www.bigbasket.com/media/uploads/p/l/40136527_2-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,100 g,Beverages
Red Chilli Sauce - Enhances Flavour,55,https://www.bigbasket.com/media/uploads/p/l/40254808_2-mothers-recipe-red-chilli-sauce-enhances-flavour.jpg,215 g,Snacks & Branded Foods
Sriracha Chilli Sauce - Enhances Flavour,95,https://www.bigbasket.com/media/uploads/p/l/40254811_2-mothers-recipe-sriracha-chilli-sauce-enhances-flavour.jpg,210 g,Snacks & Branded Foods
"Amritsari Achari Seer Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",642,https://www.bigbasket.com/media/uploads/p/l/40240455_4-fresho-amritsari-achari-seer-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
"Assam Black Tea - Dravak Second Flush, Provides Energy",425,https://www.bigbasket.com/media/uploads/p/l/40136524_2-teamonk-assam-black-tea-dravak-second-flush.jpg,2 g,Beverages
"Nutty Cookies - Chewy, Crispy & Crunchy",390,https://www.bigbasket.com/media/uploads/p/l/40220320_1-cookieman-nutty-cookies-chewy-crispy-crunchy.jpg,200 g,"Bakery, Cakes & Dairy"
Potato Finger Salt,70,https://www.bigbasket.com/media/uploads/p/l/40113519_3-a-1-chips-potato-finger-salt.jpg,100 g,Snacks & Branded Foods
Golden Milk Powder With Curcumin - Turmeric Mushroom Latte Mix Superfood,599,https://www.bigbasket.com/media/uploads/p/l/40196333_3-vahdam-golden-milk-powder-with-curcumin-turmeric-mushroom-latte-mix-superfood.jpg,100 g,Beverages
Multi Grain Chocolate Cake Mix - Wheat & Maida Free,299,https://www.bigbasket.com/media/uploads/p/l/40204119_2-slurrp-farm-multi-grain-chocolate-cake-mix-wheat-maida-free.jpg,200 g,Snacks & Branded Foods
Schezwan Rice - Ready In 10 Minutes,80,https://www.bigbasket.com/media/uploads/p/l/40225268_1-daawat-cuppa-rice-schezwan-rice-ready-in-10-minutes.jpg,86 g,Snacks & Branded Foods
Masters Blend Tea- Rich Taste,195,https://www.bigbasket.com/media/uploads/p/l/40128176_6-emperia-masters-blend-tea-rich-taste.jpg,250 g,Beverages
Masters Blend Tea- Rich Taste,375,https://www.bigbasket.com/media/uploads/p/l/40128177_6-emperia-masters-blend-tea-rich-taste.jpg,500 g,Beverages
Masters Blend Tea- Rich Taste,1500,https://www.bigbasket.com/media/uploads/p/l/1216478_1-emperia-masters-blend-tea-rich-taste.jpg,2x1 kg,Beverages
Masters Blend Tea- Rich Taste,750,https://www.bigbasket.com/media/uploads/p/l/40215105_2-emperia-masters-blend-tea-rich-taste.jpg,1 kg,Beverages
"Organic Tea - Infusion, Pure Tulsi",199,https://www.bigbasket.com/media/uploads/p/l/40228624_2-indisecrets-organic-tea-infusion-pure-tulsi.jpg,34 g,Beverages
Organic Tulsi & Honey Chamomile,199,https://www.bigbasket.com/media/uploads/p/l/40228625_2-indisecrets-organic-tulsi-honey-chamomile.jpg,36g,Beverages
Organic Tulsi Ginger & Turmeric,199,https://www.bigbasket.com/media/uploads/p/l/40228627_2-indisecrets-organic-tulsi-ginger-turmeric.jpg,36 g,Beverages
"Crunchy Muesli - Oat Clusters With Raisins, Gluten Free, Healthy Breakfast",185,https://www.bigbasket.com/media/uploads/p/l/40249996_1-monsoon-harvest-crunchy-muesli-fruit-nuts-seeds-gluten-free-healthy-breakfast.jpg,200 g,Snacks & Branded Foods
Dreams Cup Cake - Butter,50,https://www.bigbasket.com/media/uploads/p/l/40052062_4-elite-dreams-cup-cake-butter.jpg,140 g,"Bakery, Cakes & Dairy"
Maharaja Breakfast Long Leaf Black Tea,200,https://www.bigbasket.com/media/uploads/p/l/40131761_3-vahdam-organic-english-breakfast-black-tea-bags-high-energy-coffee-replacement.jpg,30 g,Beverages
"Kumud Oolong Tea - May Help In Weight Management, Easy To Digest",600,https://www.bigbasket.com/media/uploads/p/l/40094009_5-teamonk-global-oolong-tea-kumud.jpg,100 g,Beverages
"Darjeeling Green Tea - Ahina Long Leaf, Helps To Detox",550,https://www.bigbasket.com/media/uploads/p/l/40094013_6-teamonk-darjeeling-ahina-long-leaf-green-tea.jpg,100 g,Beverages
Dairy Rich Chocolate Bar - Fruit & Nut,50,https://www.bigbasket.com/media/uploads/p/l/40175071_4-luvit-dairy-rich-fruit-nut-chocolate-bar.jpg,39 g,Snacks & Branded Foods
"Natura Rice & Hazelnut Drink, Vegan",349,https://www.bigbasket.com/media/uploads/p/l/40174839_3-borges-natura-rice-hazelnut-drink-vegan.jpg,1 L,"Bakery, Cakes & Dairy"
"White Pomfret Fish Medium - Whole Cleaned, Preservative Free, 5 To 8 pcs",2153,https://www.bigbasket.com/media/uploads/p/l/10000723_34-fresho-white-pomfret-fish-medium-whole-cleaned-preservative-free-3-5-pcs.jpg,500 g,"Eggs, Meat & Fish"
Mutton Lamb Neck,429,https://www.bigbasket.com/media/uploads/p/l/40227638_2-fresho-mutton-lamb-neck.jpg,250 g,"Eggs, Meat & Fish"
Mutton Lamb Neck,1458,https://www.bigbasket.com/media/uploads/p/l/40227639_2-fresho-mutton-lamb-neck.jpg,1 kg,"Eggs, Meat & Fish"
"Nature Care Diaper Pants - Monthly Pack, Small, pH Balanced Liner, For Delicate Skin",2399,https://www.bigbasket.com/media/uploads/p/l/40208026_2-huggies-nature-care-diaper-pants-small-monthly-pack.jpg,164 pcs,Baby Care
Khatai - Mango,209,https://www.bigbasket.com/media/uploads/p/l/40120118_1-tasties-khatai-mango.jpg,300 g,"Bakery, Cakes & Dairy"
Cookies - Dry Fruit,199,https://www.bigbasket.com/media/uploads/p/l/40120122_2-tasties-cookies-dry-fruit.jpg,300 g,"Bakery, Cakes & Dairy"
"Nilgiris Green Tea - Anicca Chamomile, Helps To Feel Relaxed & Calm",750,https://www.bigbasket.com/media/uploads/p/l/40187594_1-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,2 g,Beverages
Chocolate Essence,179,https://www.bigbasket.com/media/uploads/p/l/40200218_2-happychef-chocolate-essence.jpg,30 ml,Snacks & Branded Foods
Pineapple Essence,149,https://www.bigbasket.com/media/uploads/p/l/40200219_2-happychef-pineapple-essence.jpg,30 ml,Snacks & Branded Foods
Strawberry Essence,149,https://www.bigbasket.com/media/uploads/p/l/40200220_2-happychef-strawberry-essence.jpg,30 ml,Snacks & Branded Foods
"Namkeen - Ratlami Sev/Pepper Sev, Indori Style, Teatime Snack",109,https://www.bigbasket.com/media/uploads/p/l/40220370_3-tasties-origins-namkeen-ratlami-sev.jpg,150 g,Snacks & Branded Foods
"Namkeen - Indori Poha Mixture, Teatime Snack",109,https://www.bigbasket.com/media/uploads/p/l/40220374_3-tasties-origins-namkeen-indori-poha-mixture.jpg,150 g,Snacks & Branded Foods
"Namkeen - Ujjaini Sev/Barik Sev, Teatime Snack",109,https://www.bigbasket.com/media/uploads/p/l/40220373_3-tasties-origins-namkeen-ujjaini-sev.jpg,150 g,Snacks & Branded Foods
"Coconut Macaroon Cookies - Crispy, Crunchy",249,https://www.bigbasket.com/media/uploads/p/l/40266600_1-cookieman-coconut-macaroon-cookies-fresh-baked-australian-crispy-crunchy.jpg,200 g,"Bakery, Cakes & Dairy"
"Choco Chip Cookies - Chewy, Crispy",199,https://www.bigbasket.com/media/uploads/p/l/40266605_1-cookieman-choco-chip-cookies-fresh-baked-australian.jpg,150 g,"Bakery, Cakes & Dairy"
"Mocha Cookies - Soft, Chewy, Thick",199,https://www.bigbasket.com/media/uploads/p/l/40266607_1-cookieman-mocha-cookies-coffee-with-choco-cip-fresh-baked-australian.jpg,150 g,"Bakery, Cakes & Dairy"
Black Currant Cookies - Crispy & Crunchy,199,https://www.bigbasket.com/media/uploads/p/l/40266609_1-cookieman-black-currant-cookies-fresh-baked-australian.jpg,150 g,"Bakery, Cakes & Dairy"
"Black Tea - Bodh, Second Flush",200,https://www.bigbasket.com/media/uploads/p/l/40124581_2-teamonk-black-tea-bodh-second-flush.jpg,10 Teabags,Beverages
Kerala Rice Namkeen Murukku - Crispy,125,https://www.bigbasket.com/media/uploads/p/l/40229614_2-tasties-origins-origins-namkeen-rice-murukku.jpg,150 g,Snacks & Branded Foods
Tomato Ketchup,130,https://www.bigbasket.com/media/uploads/p/l/268314_2-morton-tomato-ketchup.jpg,950 g,Snacks & Branded Foods
Tomato Ketchup,95,https://www.bigbasket.com/media/uploads/p/l/40088938_1-morton-tomato-ketchup.jpg,500 g,Snacks & Branded Foods
"Wonder Pullups Diaper - Super Soft Feel, Wetness Indicator, Small, 4-7 kg",399,https://www.bigbasket.com/media/uploads/p/l/40238806_3-super-cutes-wonder-pullups-diaper-super-soft-feel-wetness-indicator-small-4-7-kg.jpg,40 pcs,Baby Care
"Veg Hakka Noodles - Authentic Chinese, Hygienic & Non Sticky",95,https://www.bigbasket.com/media/uploads/p/l/40261231_2-happy-panda-veg-hakka-noodles-authentic-chinese-hygienic-non-sticky.jpg,450 g,Snacks & Branded Foods
"Veg Hakka Noodles - Authentic Chinese, Hygienic & Non Sticky",185,https://www.bigbasket.com/media/uploads/p/l/40261232_2-happy-panda-veg-hakka-noodles-authentic-chinese-hygienic-non-sticky.jpg,900 g,Snacks & Branded Foods
Popped Potato Chips - Salt Trippin,60,https://www.bigbasket.com/media/uploads/p/l/40188440_3-tagz-popped-potato-chips-salt-trippin.jpg,42 g,Snacks & Branded Foods
"Baby Powder - Talc-Free, Cornstarch, Calendula, Avocado, Prevents Diaper Rashes & Irritation",340,https://www.bigbasket.com/media/uploads/p/l/40243936_1-tnw-the-natural-wash-baby-powder-talc-free-cornstarch-calendula-avocado-prevents-diaper-rashes-irritation.jpg,100 g,Baby Care
Indian Wheat Cracker - Ajwain Bhakhri,80,https://www.bigbasket.com/media/uploads/p/l/40156938_5-daadis-bhakhri-ajwain.jpg,180 g,Snacks & Branded Foods
Indian Wheat Cracker - Methi Bhakhri,80,https://www.bigbasket.com/media/uploads/p/l/40156940_10-daadis-bhakhri-methi.jpg,180 g,Snacks & Branded Foods
Indian Wheat Cracker - Jeera Bhakhri,80,https://www.bigbasket.com/media/uploads/p/l/40156941_5-daadis-bhakhri-jeera.jpg,180 g,Snacks & Branded Foods
"Malabar Style Pomfret Steak - Fresh & Juicy, Marinated, Ready To Cook",1301,https://www.bigbasket.com/media/uploads/p/l/40240460_4-fresho-malabar-style-pomfret-steak-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"Malabar Style Pomfret Steak - Fresh & Juicy, Marinated, Ready To Cook",707,https://www.bigbasket.com/media/uploads/p/l/40240461_4-fresho-malabar-style-pomfret-steak-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
"Green Tea - Zoho, Lemongrass",200,https://www.bigbasket.com/media/uploads/p/l/40124579_2-teamonk-green-tea-zoho-lemongrass.jpg,20 g,Beverages
Snacks - Spice Mania,50,https://www.bigbasket.com/media/uploads/p/l/40205794_1-kari-kari-spice-mania.jpg,60 g,Snacks & Branded Foods
Snacks - Spice mania,99,https://www.bigbasket.com/media/uploads/p/l/40205795_1-kari-kari-spice-mania.jpg,135 g,Snacks & Branded Foods
Chocorich Eclairs Chocolate - Assorted,240,https://www.bigbasket.com/media/uploads/p/l/40195070_1-luvit-chocorich-eclairs-assorted.jpg,480 g,Snacks & Branded Foods
Rusk - Suji & Elaichi,55,https://www.bigbasket.com/media/uploads/p/l/40106015_11-tasties-rusk-suji-elaichi.jpg,200 g,"Bakery, Cakes & Dairy"
Rusk - Suji & Elaichi,110,https://www.bigbasket.com/media/uploads/p/l/1203295_3-tasties-rusk-suji-elaichi.jpg,2x200 g,"Bakery, Cakes & Dairy"
Rusk - Muesli,75,https://www.bigbasket.com/media/uploads/p/l/40106016_7-tasties-rusk-muesli.jpg,200 g,"Bakery, Cakes & Dairy"
Rusk - Muesli,150,https://www.bigbasket.com/media/uploads/p/l/1203299_1-tasties-rusk-muesli.jpg,2x200 g,"Bakery, Cakes & Dairy"
"Premium Breathable Baby Diapers - S, 3-8 kg, Super Absorbent",594,https://www.bigbasket.com/media/uploads/p/l/40110529_7-mee-mee-baby-premium-diaper-small.jpg,44 pcs,Baby Care
"Breathable Diapers - S, 3-8 kg, Super Absorbent",349,https://www.bigbasket.com/media/uploads/p/l/40110530_3-mee-mee-baby-premium-diapers-small.jpg,22 pcs,Baby Care
"Processed Cheese Slices - Made From Cow Milk, Easy To Use",310,https://www.bigbasket.com/media/uploads/p/l/40237191_2-dlecta-cheese-slices-processed-spread.jpg,400 g,"Bakery, Cakes & Dairy"
Deeply Nourishing Baby Wash,399,https://www.bigbasket.com/media/uploads/p/l/40144736_2-mamaearth-deeply-nourishing-baby-wash.jpg,400 ml,Baby Care
Deeply Nourishing Natural Baby Wash,125,https://www.bigbasket.com/media/uploads/p/l/40192873_2-mamaearth-deeply-nourishing-natural-baby-wash.jpg,100 ml,Baby Care
"Body Wash - Deeply Nourishing For Babies, 0-5 years",199,https://www.bigbasket.com/media/uploads/p/l/40102626_2-mamaearth-body-wash-deeply-nourishing-for-babies-0-5-years.jpg,200 ml,Baby Care
